#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2016-09-09 23:32:40 EDT      (sdww01)
#
# ---------------------WARNING---------------------
# The data you have obtained from this automated
# U.S. Geological Survey database have not received
# Director's approval and as such are provisional
# and subject to revision.  The data are released
# on the condition that neither the USGS nor the
# United States Government may be held liable for
# any damages resulting from its use.
#
# Further Descriptions of the parameter_cd column can be found at:
# http://waterdata.usgs.gov/nwis/pmcodes
# Further Descriptions of codes in the result_cd column can be found at:
# http://waterdata.usgs.gov/nwis/help?codes_help#surface_water
#
# This information includes the following fields:
#
#  agency_cd    Agency Code
#  station_nm   Station Name
#  site_no      USGS station number
#  ts_id        TimeSeries ID
#  parameter_cd Parameter Code
#  result_dt    Date that the result was taken
#  result_tz_cd Time datum
#  result_va    Current value
#  result_cd    Code to show data quality
#  result_md    Date the result was modified in the NWIS database
#
agency_cd	site_no	station_nm	ts_id	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	12097500	GREENWATER RIVER AT GREENWATER, WA	150868	00065	2016-09-09 19:45:00	PDT	2.33		2016-09-09 22:53:31
USGS	12097500	GREENWATER RIVER AT GREENWATER, WA	150870	00045	2016-09-09 19:45:00	PDT	0.00		2016-09-09 22:53:31
USGS	12097500	GREENWATER RIVER AT GREENWATER, WA	150873	00021	2016-09-09 19:45:00	PDT	58.8		2016-09-09 22:53:31
USGS	12097820	CLEARWATER RIVER NEAR BUCKLEY, WA	150874	00060	2016-09-09 19:30:00	PDT	12		2016-09-09 22:35:26
USGS	12097820	CLEARWATER RIVER NEAR BUCKLEY, WA	150875	00065	2016-09-09 19:30:00	PDT	21.11		2016-09-09 22:35:26
USGS	12097850	WHITE RIVER BELOW CLEARWATER RIVER NR BUCKLEY, WA	150878	00060	2016-09-09 20:00:00	PDT	537		2016-09-09 23:05:37
USGS	12097850	WHITE RIVER BELOW CLEARWATER RIVER NR BUCKLEY, WA	150879	00065	2016-09-09 20:00:00	PDT	46.35		2016-09-09 23:05:37
USGS	12098000	MUD MOUNTAIN LAKE NEAR BUCKLEY, WA	150882	62614	2016-09-09 19:00:00	PDT	902.15		2016-09-09 23:13:25
USGS	12098000	MUD MOUNTAIN LAKE NEAR BUCKLEY, WA	150883	00054	2016-09-09 19:00:00	PDT	2		2016-09-09 23:13:25
USGS	12098500	WHITE RIVER NEAR BUCKLEY, WA	150884	00065	2016-09-09 20:00:00	PDT	800.43		2016-09-09 23:05:10
USGS	12098700	WHITE RIVER AT HEADWORKS AB FLUME NR BUCKLEY, WA	150887	00010	2016-09-09 19:45:00	PDT	14.2		2016-09-09 22:59:23
USGS	12098700	WHITE RIVER AT HEADWORKS AB FLUME NR BUCKLEY, WA	150888	00095	2016-09-09 19:45:00	PDT	71		2016-09-09 22:59:23
USGS	12098700	WHITE RIVER AT HEADWORKS AB FLUME NR BUCKLEY, WA	150889	00300	2016-09-09 19:45:00	PDT	10.1		2016-09-09 22:59:23
USGS	12098700	WHITE RIVER AT HEADWORKS AB FLUME NR BUCKLEY, WA	150890	00400	2016-09-09 19:45:00	PDT	7.4		2016-09-09 22:59:23
USGS	12098700	WHITE RIVER AT HEADWORKS AB FLUME NR BUCKLEY, WA	150891	63680	2016-09-09 19:45:00	PDT	37		2016-09-09 22:59:23
USGS	12098920	WHITE RIVER FLUME AT BUCKLEY, WA	150894	00060	2016-09-09 20:00:00	PDT	16		2016-09-09 23:05:10
USGS	12098920	WHITE RIVER FLUME AT BUCKLEY, WA	150895	00065	2016-09-09 20:00:00	PDT	1.74		2016-09-09 23:05:10
USGS	12099200	WHITE RIVER ABOVE BOISE CREEK AT BUCKLEY, WA	150898	00060	2016-09-09 19:30:00	PDT	420		2016-09-09 22:48:48
USGS	12099200	WHITE RIVER ABOVE BOISE CREEK AT BUCKLEY, WA	150899	00065	2016-09-09 19:30:00	PDT	39.84		2016-09-09 22:48:48
USGS	12099600	BOISE CREEK AT BUCKLEY, WA	150902	00060	2016-09-09 20:15:00	PDT	14		2016-09-09 23:27:24
USGS	12099600	BOISE CREEK AT BUCKLEY, WA	150903	00065	2016-09-09 20:15:00	PDT	4.61		2016-09-09 23:27:24
USGS	12100490	WHITE RIVER AT R STREET NEAR AUBURN, WA	150906	00060	2016-09-09 19:45:00	PDT	508		2016-09-09 23:04:54
USGS	12100490	WHITE RIVER AT R STREET NEAR AUBURN, WA	150907	00065	2016-09-09 19:45:00	PDT	110.60		2016-09-09 23:04:54
USGS	12100490	WHITE RIVER AT R STREET NEAR AUBURN, WA	150910	00010	2016-09-09 19:45:00	PDT	15.9		2016-09-09 23:04:54
USGS	12100490	WHITE RIVER AT R STREET NEAR AUBURN, WA	150911	00095	2016-09-09 19:45:00	PDT	80		2016-09-09 23:04:54
USGS	12100490	WHITE RIVER AT R STREET NEAR AUBURN, WA	150912	00300	2016-09-09 19:45:00	PDT	9.9		2016-09-09 23:04:54
USGS	12100490	WHITE RIVER AT R STREET NEAR AUBURN, WA	150913	00400	2016-09-09 19:45:00	PDT	7.8		2016-09-09 23:04:54
USGS	12100490	WHITE RIVER AT R STREET NEAR AUBURN, WA	150914	63680	2016-09-09 19:45:00	PDT	27		2016-09-09 23:04:54
USGS	12100494	WHITE RIVER AT ROEGNER PARK NEAR AUBURN, WA	150915	00065	2016-05-01 00:00:00	PDT	Ssn		2016-09-03 08:36:27
USGS	12100496	WHITE RIVER NEAR AUBURN, WA	150918	00065	2016-09-09 20:15:00	PDT	83.13		2016-09-09 23:23:35
USGS	12100498	WHITE RIVER AT PACIFIC, WA	150921	00065	2016-09-09 20:00:00	PDT	71.40		2016-09-09 23:17:01
USGS	12100500	WHITE RIVER NEAR SUMNER, WA	150924	00065	2016-09-09 20:00:00	PDT	59.49		2016-09-09 23:17:01
USGS	12101000	LAKE TAPPS NEAR SUMNER, WA	150927	00065	2016-09-09 19:30:00	PDT	542.47		2016-09-09 22:51:34
USGS	12101000	LAKE TAPPS NEAR SUMNER, WA	150928	62614	2016-09-09 19:30:00	PDT	541.97		2016-09-09 22:51:34
USGS	12101000	LAKE TAPPS NEAR SUMNER, WA	150929	00054	2016-09-09 19:30:00	PDT	45320		2016-09-09 22:51:34
USGS	12101100	LAKE TAPPS DIVERSION AT DIERINGER, WA	150930	00060	2016-09-09 16:45:00	PDT	0.2		2016-09-09 22:51:34
USGS	12101100	LAKE TAPPS DIVERSION AT DIERINGER, WA	150931	00065	2016-09-09 19:45:00	PDT	5.49		2016-09-09 22:51:34
USGS	12101100	LAKE TAPPS DIVERSION AT DIERINGER, WA	150934	00010	2016-09-09 19:45:00	PDT	14.8		2016-09-09 22:51:34
USGS	12101100	LAKE TAPPS DIVERSION AT DIERINGER, WA	150935	00095	2016-09-09 19:45:00	PDT	124		2016-09-09 22:51:34
USGS	12101100	LAKE TAPPS DIVERSION AT DIERINGER, WA	150936	00300	2016-09-09 19:45:00	PDT	15.7		2016-09-09 22:51:34
USGS	12101100	LAKE TAPPS DIVERSION AT DIERINGER, WA	150937	00400	2016-09-09 19:45:00	PDT	8.9		2016-09-09 22:51:34
USGS	12101100	LAKE TAPPS DIVERSION AT DIERINGER, WA	150938	63680	2016-09-09 19:45:00	PDT	1.0		2016-09-09 22:51:34
USGS	12101102	WHITE RIVER AT 24TH ST E AT DIERINGER, WA	150939	00065	2016-09-09 20:00:00	PDT	47.62		2016-09-09 23:05:37
USGS	12101102	WHITE RIVER AT 24TH ST E AT DIERINGER, WA	150940	00010	2016-09-09 20:00:00	PDT	16.6		2016-09-09 23:05:37
USGS	12101102	WHITE RIVER AT 24TH ST E AT DIERINGER, WA	150941	00400	2016-09-09 20:00:00	PDT	7.6		2016-09-09 23:05:37
USGS	12101102	WHITE RIVER AT 24TH ST E AT DIERINGER, WA	150942	00095	2016-09-09 20:00:00	PDT	76		2016-09-09 23:05:37
USGS	12101102	WHITE RIVER AT 24TH ST E AT DIERINGER, WA	150943	00300	2016-09-09 20:00:00	PDT	9.8		2016-09-09 23:05:37
USGS	12101102	WHITE RIVER AT 24TH ST E AT DIERINGER, WA	150944	63680	2016-09-09 20:00:00	PDT	26		2016-09-09 23:05:37
USGS	12101470	PUYALLUP RIVER AT 5TH ST BRIDGE AT PUYALLUP, WA	150947	00060	2016-04-30 23:45:00	PDT	Ssn		2016-09-09 11:07:36
USGS	12101470	PUYALLUP RIVER AT 5TH ST BRIDGE AT PUYALLUP, WA	150948	00065	2016-04-30 23:45:00	PDT	Ssn		2016-09-09 11:07:36
USGS	12101500	PUYALLUP RIVER AT PUYALLUP, WA	150951	00060	2016-09-09 19:45:00	PDT	1260		2016-09-09 22:49:07
USGS	12101500	PUYALLUP RIVER AT PUYALLUP, WA	150952	00065	2016-09-09 19:45:00	PDT	10.26		2016-09-09 22:49:07
USGS	12101500	PUYALLUP RIVER AT PUYALLUP, WA	150955	63680	2015-09-21 23:30:00	PDT	280		2016-09-03 08:53:33
USGS	12102075	CLARKS CREEK AT TACOMA ROAD NEAR PUYALLUP, WA	150964	00060	2016-09-09 20:00:00	PDT	62		2016-09-09 23:09:24
USGS	12102075	CLARKS CREEK AT TACOMA ROAD NEAR PUYALLUP, WA	150965	00065	2016-09-09 20:00:00	PDT	20.24		2016-09-09 23:09:24
USGS	12102075	CLARKS CREEK AT TACOMA ROAD NEAR PUYALLUP, WA	150968	00055	2016-09-09 20:00:00	PDT	-0.10		2016-09-09 23:09:24
USGS	12102075	CLARKS CREEK AT TACOMA ROAD NEAR PUYALLUP, WA	150970	00010	2016-09-09 20:00:00	PDT	11.6		2016-09-09 23:09:24
USGS	12102075	CLARKS CREEK AT TACOMA ROAD NEAR PUYALLUP, WA	150972	00300	2016-09-09 20:00:00	PDT	10.3		2016-09-09 23:09:24
USGS	12102190	SWAN CREEK AT 80TH ST EAST NEAR TACOMA, WA	150974	00060	2016-05-01 00:00:00	PDT	Ssn		2016-09-03 09:07:05
USGS	12102190	SWAN CREEK AT 80TH ST EAST NEAR TACOMA, WA	150975	00065	2016-05-01 00:00:00	PDT	Ssn		2016-09-03 09:07:05
USGS	12105800	HOWARD A HANSON RESERVOIR NEAR PALMER, WA	150978	62614	2016-09-09 19:00:00	PDT	1145.6		2016-09-09 23:13:25
USGS	12105800	HOWARD A HANSON RESERVOIR NEAR PALMER, WA	150979	00054	2016-09-09 19:00:00	PDT	27900		2016-09-09 23:13:25
USGS	12105900	GREEN RIVER BELOW HOWARD A HANSON DAM, WA	150982	00060	2016-09-09 19:00:00	PDT	363		2016-09-09 22:57:22
USGS	12105900	GREEN RIVER BELOW HOWARD A HANSON DAM, WA	150983	00065	2016-09-09 19:00:00	PDT	4.64		2016-09-09 22:57:22
USGS	12106700	GREEN RIVER AT PURIFICATION PLANT NEAR PALMER, WA	150984	00060	2016-09-09 20:00:00	PDT	219		2016-09-09 23:05:10
USGS	12106700	GREEN RIVER AT PURIFICATION PLANT NEAR PALMER, WA	150985	00065	2016-09-09 20:00:00	PDT	3.92		2016-09-09 23:05:10
USGS	12108500	NEWAUKUM CREEK NEAR BLACK DIAMOND, WA	150988	00060	2016-09-09 18:00:00	PDT	18		2016-09-09 22:57:22
USGS	12108500	NEWAUKUM CREEK NEAR BLACK DIAMOND, WA	150989	00065	2016-09-09 18:00:00	PDT	1.28		2016-09-09 22:57:22
USGS	12112600	BIG SOOS CREEK ABOVE HATCHERY NEAR AUBURN, WA	150990	00060	2016-09-09 20:15:00	PDT	36		2016-09-09 23:27:24
USGS	12112600	BIG SOOS CREEK ABOVE HATCHERY NEAR AUBURN, WA	150991	00065	2016-09-09 20:15:00	PDT	2.99		2016-09-09 23:27:24
USGS	12113000	GREEN RIVER NEAR AUBURN, WA	150994	00060	2016-09-09 19:45:00	PDT	333		2016-09-09 22:53:31
USGS	12113000	GREEN RIVER NEAR AUBURN, WA	150995	00065	2016-09-09 19:45:00	PDT	53.44		2016-09-09 22:53:31
USGS	12113344	GREEN RIVER AT 200TH STREET AT KENT, WA	150999	00060	2016-09-09 20:00:00	PDT	364		2016-09-09 23:05:37
USGS	12113344	GREEN RIVER AT 200TH STREET AT KENT, WA	151000	00065	2016-09-09 20:00:00	PDT	11.31		2016-09-09 23:05:37
USGS	12113346	SPRINGBROOK CREEK AT ORILLIA, WA	151003	00060	2016-09-09 19:45:00	PDT	5.2		2016-09-09 23:04:54
USGS	12113346	SPRINGBROOK CREEK AT ORILLIA, WA	151004	00065	2016-09-09 19:45:00	PDT	13.97		2016-09-09 23:04:54
USGS	12113346	SPRINGBROOK CREEK AT ORILLIA, WA	151007	00045	2016-09-09 19:45:00	PDT	0.00		2016-09-09 23:04:54
USGS	12113346	SPRINGBROOK CREEK AT ORILLIA, WA	151008	00021	2016-09-09 19:45:00	PDT	66.2		2016-09-09 23:04:54
USGS	12113347	MILL CREEK AT EARTHWORKS PARK AT KENT, WA	151009	00060	2016-09-09 19:45:00	PDT	1.2		2016-09-09 22:49:38
USGS	12113347	MILL CREEK AT EARTHWORKS PARK AT KENT, WA	151010	00065	2016-09-09 19:45:00	PDT	42.94		2016-09-09 22:49:38
USGS	12113349	MILL CREEK NEAR MOUTH AT ORILLIA, WA	151013	00060	2016-09-09 19:45:00	PDT	0.44		2016-09-09 23:04:54
USGS	12113349	MILL CREEK NEAR MOUTH AT ORILLIA, WA	151014	00065	2016-09-09 19:45:00	PDT	15.07		2016-09-09 23:04:54
USGS	12113350	GREEN RIVER AT TUKWILA, WA	151017	00065	2016-09-09 19:15:00	PDT	2.32		2016-09-09 22:34:19
USGS	12113390	DUWAMISH RIVER AT GOLF COURSE AT TUKWILA, WA	151020	00060	2016-09-09 19:45:00	PDT	316		2016-09-09 22:49:38
USGS	12113390	DUWAMISH RIVER AT GOLF COURSE AT TUKWILA, WA	151021	00065	2016-09-09 19:45:00	PDT	5.09		2016-09-09 22:49:38
USGS	12113390	DUWAMISH RIVER AT GOLF COURSE AT TUKWILA, WA	151022	00010	2016-09-09 19:45:00	PDT	17.4		2016-09-09 22:49:38
USGS	12113390	DUWAMISH RIVER AT GOLF COURSE AT TUKWILA, WA	151026	63680	2016-09-09 19:45:00	PDT	2.8		2016-09-09 22:49:38
USGS	12113415	DUWAMISH R AT E MARGINAL WAY BR AT DUWAMISH, WA	151031	00065	2016-09-09 19:45:00	PDT	4.95		2016-09-09 22:49:38
USGS	12113415	DUWAMISH R AT E MARGINAL WAY BR AT DUWAMISH, WA	151033	00010	2016-09-09 19:45:00	PDT	16.9		2016-09-09 22:49:38
USGS	12113415	DUWAMISH R AT E MARGINAL WAY BR AT DUWAMISH, WA	151035	63680	2016-09-09 19:45:00	PDT	5.1		2016-09-09 22:49:38
USGS	12113415	DUWAMISH R AT E MARGINAL WAY BR AT DUWAMISH, WA	151038	00480	2016-09-09 19:45:00	PDT	2.9		2016-09-09 22:49:38
USGS	12114500	CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS, WA	151041	00060	2016-09-09 20:15:00	PDT	20		2016-09-09 23:29:23
USGS	12114500	CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS, WA	151042	00065	2016-09-09 20:15:00	PDT	1.13		2016-09-09 23:29:23
USGS	12115000	CEDAR RIVER NEAR CEDAR FALLS, WA	151045	00060	2016-09-09 20:15:00	PDT	32		2016-09-09 23:29:23
USGS	12115000	CEDAR RIVER NEAR CEDAR FALLS, WA	151046	00065	2016-09-09 20:15:00	PDT	2.42		2016-09-09 23:29:23
USGS	12115000	CEDAR RIVER NEAR CEDAR FALLS, WA	151049	00010	2016-09-09 20:15:00	PDT	10.6		2016-09-09 23:29:23
USGS	12115500	REX RIVER NEAR CEDAR FALLS, WA	151050	00060	2016-09-09 20:15:00	PDT	16		2016-09-09 23:29:23
USGS	12115500	REX RIVER NEAR CEDAR FALLS, WA	151051	00065	2016-09-09 20:15:00	PDT	3.11		2016-09-09 23:29:23
USGS	12115700	BOULDER CREEK NEAR CEDAR FALLS, WA	151054	00060	2016-09-06 15:45:00	PDT	0.07		2016-09-08 23:34:35
USGS	12115700	BOULDER CREEK NEAR CEDAR FALLS, WA	151055	00065	2016-09-08 14:00:00	PDT	1.92		2016-09-08 23:34:35
USGS	12115900	CHESTER MORSE LAKE AT CEDAR FALLS, WA	151058	62614	2016-09-09 19:00:00	PDT	1551.43		2016-09-09 23:23:35
USGS	12115900	CHESTER MORSE LAKE AT CEDAR FALLS, WA	151061	00021	2016-09-09 20:15:00	PDT	54.7		2016-09-09 23:23:35
USGS	12115900	CHESTER MORSE LAKE AT CEDAR FALLS, WA	151062	00045	2016-09-09 20:15:00	PDT	0.00		2016-09-09 23:23:35
USGS	12115900	CHESTER MORSE LAKE AT CEDAR FALLS, WA	151065	00035	2016-09-09 19:00:00	PDT	2.0		2016-09-09 23:23:35
USGS	12115900	CHESTER MORSE LAKE AT CEDAR FALLS, WA	151066	00036	2016-09-09 19:00:00	PDT	60		2016-09-09 23:23:35
USGS	12115900	CHESTER MORSE LAKE AT CEDAR FALLS, WA	151067	00030	2016-09-09 19:00:00	PDT	22		2016-09-09 23:23:35
USGS	12116100	CANYON CREEK NEAR CEDAR FALLS, WA	151071	00060	2016-09-09 19:30:00	PDT	9.1		2016-09-09 22:35:12
USGS	12116100	CANYON CREEK NEAR CEDAR FALLS, WA	151072	00065	2016-09-09 19:30:00	PDT	1.14		2016-09-09 22:35:12
USGS	12116400	CEDAR RIVER AT POWERPLANT AT CEDAR FALLS, WA	151075	00060	2016-09-09 19:45:00	PDT	42		2016-09-09 22:49:38
USGS	12116400	CEDAR RIVER AT POWERPLANT AT CEDAR FALLS, WA	151076	00065	2016-09-09 19:45:00	PDT	31.49		2016-09-09 22:49:38
USGS	12116500	CEDAR RIVER AT CEDAR FALLS, WA	151079	00060	2016-09-09 20:00:00	PDT	43		2016-09-09 23:05:37
USGS	12116500	CEDAR RIVER AT CEDAR FALLS, WA	151080	00065	2016-09-09 20:00:00	PDT	5.18		2016-09-09 23:05:37
USGS	12116500	CEDAR RIVER AT CEDAR FALLS, WA	151083	00010	2016-09-09 20:00:00	PDT	16.3		2016-09-09 23:05:37
USGS	12117000	TAYLOR CREEK NEAR SELLECK, WA	151084	00060	2016-09-09 20:15:00	PDT	28		2016-09-09 23:29:23
USGS	12117000	TAYLOR CREEK NEAR SELLECK, WA	151085	00065	2016-09-09 20:15:00	PDT	2.01		2016-09-09 23:29:23
USGS	12117500	CEDAR RIVER NEAR LANDSBURG, WA	151088	00060	2016-09-09 20:00:00	PDT	278		2016-09-09 23:05:10
USGS	12117500	CEDAR RIVER NEAR LANDSBURG, WA	151089	00065	2016-09-09 20:00:00	PDT	1.07		2016-09-09 23:05:10
USGS	12117500	CEDAR RIVER NEAR LANDSBURG, WA	151090	70969	2016-09-09 20:00:00	PDT	12.5		2016-09-09 23:05:10
USGS	12117600	CEDAR RIVER BELOW DIVERSION NEAR LANDSBURG, WA	151092	00060	2016-09-09 20:00:00	PDT	162		2016-09-09 23:05:37
USGS	12117600	CEDAR RIVER BELOW DIVERSION NEAR LANDSBURG, WA	151093	00065	2016-09-09 20:00:00	PDT	2.82		2016-09-09 23:05:37
USGS	12117600	CEDAR RIVER BELOW DIVERSION NEAR LANDSBURG, WA	151094	00010	2016-09-09 20:00:00	PDT	12.4		2016-09-09 23:05:37
USGS	12117600	CEDAR RIVER BELOW DIVERSION NEAR LANDSBURG, WA	151095	70969	2016-09-09 20:00:00	PDT	12.8		2016-09-09 23:05:37
USGS	12118400	ROCK CREEK AT HIGHWAY 516 NEAR RAVENSDALE, WA	151097	00060	2016-09-09 19:45:00	PDT	2.7		2016-09-09 22:49:38
USGS	12118400	ROCK CREEK AT HIGHWAY 516 NEAR RAVENSDALE, WA	151098	00065	2016-09-09 19:45:00	PDT	0.51		2016-09-09 22:49:38
USGS	12118400	ROCK CREEK AT HIGHWAY 516 NEAR RAVENSDALE, WA	151101	00045	2016-09-09 19:45:00	PDT	0.00		2016-09-09 22:49:38
USGS	12118400	ROCK CREEK AT HIGHWAY 516 NEAR RAVENSDALE, WA	151102	00021	2016-09-09 19:45:00	PDT	57.2		2016-09-09 22:49:38
USGS	12118500	ROCK CREEK NEAR MAPLE VALLEY, WA	151103	00060	2016-09-09 19:30:00	PDT	3.3		2016-09-09 22:35:26
USGS	12118500	ROCK CREEK NEAR MAPLE VALLEY, WA	151104	00065	2016-09-09 19:30:00	PDT	19.56		2016-09-09 22:35:26
USGS	12119000	CEDAR RIVER AT RENTON, WA	151109	00010	2016-09-09 20:15:00	PDT	15.1		2016-09-09 23:23:35
USGS	12119000	CEDAR RIVER AT RENTON, WA	151110	00060	2016-09-09 20:15:00	PDT	191		2016-09-09 23:23:35
USGS	12119000	CEDAR RIVER AT RENTON, WA	151111	00065	2016-09-09 20:15:00	PDT	8.73		2016-09-09 23:23:35
USGS	12120000	MERCER CREEK NEAR BELLEVUE, WA	151112	00060	2016-09-09 20:15:00	PDT	5.4		2016-09-09 23:19:54
USGS	12120000	MERCER CREEK NEAR BELLEVUE, WA	151113	00065	2016-09-09 20:15:00	PDT	0.92		2016-09-09 23:19:54
USGS	12120600	ISSAQUAH CREEK NEAR HOBART, WA	151116	00060	2016-09-09 19:45:00	PDT	9.7		2016-09-09 22:53:31
USGS	12120600	ISSAQUAH CREEK NEAR HOBART, WA	151117	00065	2016-09-09 19:45:00	PDT	3.40		2016-09-09 22:53:31
USGS	12121600	ISSAQUAH CREEK NEAR MOUTH NEAR ISSAQUAH, WA	151121	00060	2016-09-09 20:15:00	PDT	26		2016-09-09 23:29:23
USGS	12121600	ISSAQUAH CREEK NEAR MOUTH NEAR ISSAQUAH, WA	151122	00065	2016-09-09 20:15:00	PDT	3.98		2016-09-09 23:29:23
USGS	12122000	SAMMAMISH LAKE NEAR REDMOND, WA	151125	62614	2016-09-09 19:15:00	PDT	25.98		2016-09-09 22:34:19
USGS	12134500	SKYKOMISH RIVER NEAR GOLD BAR, WA	151130	00060	2016-09-09 19:30:00	PDT	673		2016-09-09 22:41:44
USGS	12134500	SKYKOMISH RIVER NEAR GOLD BAR, WA	151131	00065	2016-09-09 19:30:00	PDT	4.46		2016-09-09 22:41:44
USGS	12137290	SOUTH FORK SULTAN RIVER NEAR SULTAN, WA	151135	00060	2016-09-09 20:00:00	PDT	23		2016-09-09 23:13:25
USGS	12137290	SOUTH FORK SULTAN RIVER NEAR SULTAN, WA	151136	00065	2016-09-09 20:00:00	PDT	8.54		2016-09-09 23:13:25
USGS	12137290	SOUTH FORK SULTAN RIVER NEAR SULTAN, WA	151139	00010	2016-09-09 20:00:00	PDT	10.7		2016-09-09 23:13:25
USGS	12137800	SULTAN RIVER BELOW DIVERSION DAM NEAR SULTAN, WA	151141	00060	2016-09-09 19:30:00	PDT	127		2016-09-09 22:35:12
USGS	12137800	SULTAN RIVER BELOW DIVERSION DAM NEAR SULTAN, WA	151142	00065	2016-09-09 19:30:00	PDT	25.90		2016-09-09 22:35:12
USGS	12137800	SULTAN RIVER BELOW DIVERSION DAM NEAR SULTAN, WA	151144	00010	2016-09-09 19:30:00	PDT	13.4		2016-09-09 22:35:12
USGS	12138160	SULTAN RIVER BELOW POWERPLANT NEAR SULTAN, WA	151148	00010	2016-09-09 19:30:00	PDT	13.4		2016-09-09 22:35:26
USGS	12138160	SULTAN RIVER BELOW POWERPLANT NEAR SULTAN, WA	151149	00060	2016-09-09 19:30:00	PDT	376		2016-09-09 22:35:26
USGS	12138160	SULTAN RIVER BELOW POWERPLANT NEAR SULTAN, WA	151150	00065	2016-09-09 19:30:00	PDT	5.29		2016-09-09 22:35:26
USGS	12141300	MIDDLE FORK SNOQUALMIE RIVER NEAR TANNER, WA	151153	00060	2016-09-09 20:15:00	PDT	182		2016-09-09 23:23:35
USGS	12141300	MIDDLE FORK SNOQUALMIE RIVER NEAR TANNER, WA	151154	00065	2016-09-09 20:15:00	PDT	1.14		2016-09-09 23:23:35
USGS	12142000	NF SNOQUALMIE RIVER NEAR SNOQUALMIE FALLS, WA	151160	00060	2016-09-09 20:15:00	PDT	60		2016-09-09 23:23:35
USGS	12142000	NF SNOQUALMIE RIVER NEAR SNOQUALMIE FALLS, WA	151161	00065	2016-09-09 20:15:00	PDT	1.99		2016-09-09 23:23:35
USGS	12143400	SF SNOQUALMIE RIVER AB ALICE CREEK NEAR GARCIA, WA	151167	00060	2016-09-09 20:15:00	PDT	25		2016-09-09 23:23:35
USGS	12143400	SF SNOQUALMIE RIVER AB ALICE CREEK NEAR GARCIA, WA	151168	00065	2016-09-09 20:15:00	PDT	9.23		2016-09-09 23:23:35
USGS	12143400	SF SNOQUALMIE RIVER AB ALICE CREEK NEAR GARCIA, WA	151169	00045	2016-09-09 20:15:00	PDT	0.00		2016-09-09 23:23:35
USGS	12143400	SF SNOQUALMIE RIVER AB ALICE CREEK NEAR GARCIA, WA	151172	00021	2016-09-09 20:15:00	PDT	54.5		2016-09-09 23:23:35
USGS	12143600	SF SNOQUALMIE RIVER AT EDGEWICK, WA	151173	00060	2016-09-09 19:45:00	PDT	73		2016-09-09 23:05:10
USGS	12143600	SF SNOQUALMIE RIVER AT EDGEWICK, WA	151174	00065	2016-09-09 19:45:00	PDT	6.26		2016-09-09 23:05:10
USGS	12143700	BOXLEY CREEK NEAR CEDAR FALLS, WA	151177	00060	2016-09-09 19:30:00	PDT	20		2016-09-09 22:35:12
USGS	12143700	BOXLEY CREEK NEAR CEDAR FALLS, WA	151178	00065	2016-09-09 19:30:00	PDT	2.73		2016-09-09 22:35:12
USGS	12143900	BOXLEY CREEK NEAR EDGEWICK, WA	151181	00060	2016-09-09 19:30:00	PDT	37		2016-09-09 22:43:33
USGS	12143900	BOXLEY CREEK NEAR EDGEWICK, WA	151182	00065	2016-09-09 19:30:00	PDT	4.29		2016-09-09 22:43:33
USGS	12144000	SF SNOQUALMIE RIVER AT NORTH BEND, WA	151185	00060	2016-09-09 19:45:00	PDT	110		2016-09-09 22:57:22
USGS	12144000	SF SNOQUALMIE RIVER AT NORTH BEND, WA	151186	00065	2016-09-09 19:45:00	PDT	7.40		2016-09-09 22:57:22
USGS	12144500	SNOQUALMIE RIVER NEAR SNOQUALMIE, WA	151191	00060	2016-09-09 19:30:00	PDT	518		2016-09-09 22:41:44
USGS	12144500	SNOQUALMIE RIVER NEAR SNOQUALMIE, WA	151192	00065	2016-09-09 19:30:00	PDT	2.86		2016-09-09 22:41:44
USGS	12145500	RAGING RIVER NEAR FALL CITY, WA	151193	00060	2016-09-09 19:30:00	PDT	14		2016-09-09 22:35:12
USGS	12145500	RAGING RIVER NEAR FALL CITY, WA	151194	00065	2016-09-09 19:30:00	PDT	10.22		2016-09-09 22:35:12
USGS	12147470	NF TOLT RIVER ABOVE YELLOW CREEK NR CARNATION, WA	151197	00060	2016-09-09 19:45:00	PDT	55		2016-09-09 22:49:07
USGS	12147470	NF TOLT RIVER ABOVE YELLOW CREEK NR CARNATION, WA	151198	00065	2016-09-09 19:45:00	PDT	8.72		2016-09-09 22:49:07
USGS	12147470	NF TOLT RIVER ABOVE YELLOW CREEK NR CARNATION, WA	151199	00010	2016-09-09 19:45:00	PDT	12.3		2016-09-09 22:49:07
USGS	12147500	NORTH FORK TOLT RIVER NEAR CARNATION, WA	151202	00060	2016-09-09 20:15:00	PDT	70		2016-09-09 23:23:35
USGS	12147500	NORTH FORK TOLT RIVER NEAR CARNATION, WA	151203	00065	2016-09-09 20:15:00	PDT	3.03		2016-09-09 23:23:35
USGS	12147500	NORTH FORK TOLT RIVER NEAR CARNATION, WA	151204	00010	2016-09-09 20:15:00	PDT	11.2		2016-09-09 23:23:35
USGS	12147600	SOUTH FORK TOLT RIVER NEAR INDEX, WA	151207	00060	2016-09-09 19:30:00	PDT	7.5		2016-09-09 22:41:44
